customer_id,day,predicted_activity
1166276,Day +7,0.0
1166441,Day +1,0.02
1166441,Day +2,0.01
1166441,Day +3,0.0
1166441,Day +4,0.01
1166441,Day +5,0.01
1166441,Day +6,0.01
1166441,Day +7,0.0
1167231,Day +1,0.02
1167231,Day +2,0.01
1167231,Day +3,0.0
1167231,Day +4,0.01
1167231,Day +5,0.01
1167231,Day +6,0.01
1167231,Day +7,0.0
116724,Day +1,0.02
116724,Day +2,0.01
116724,Day +3,0.0
116724,Day +4,0.01
116724,Day +5,0.01
116724,Day +6,0.01
116724,Day +7,0.0
1167406,Day +1,0.02
1167406,Day +2,0.01
1167406,Day +3,0.0
1167406,Day +4,0.01
1167406,Day +5,0.01
1167406,Day +6,0.01
1167406,Day +7,0.0
1016906,Day +1,0.02
1016906,Day +2,0.01
1016906,Day +3,0.0
1016906,Day +4,0.01
1016906,Day +5,0.01
1016906,Day +6,0.01
1016906,Day +7,0.0
1168573,Day +1,0.02
1168573,Day +2,0.01
1168573,Day +3,0.0
1168573,Day +4,0.01
1168573,Day +5,0.01
1168573,Day +6,0.01
1168573,Day +7,0.0
1168707,Day +1,0.02
1168707,Day +2,0.01
1168707,Day +3,0.0
1168707,Day +4,0.01
1168707,Day +5,0.01
1168707,Day +6,0.01
1168707,Day +7,0.0
1168853,Day +1,0.02
1168853,Day +2,0.01
1168853,Day +3,0.0
1168853,Day +4,0.01
1168853,Day +5,0.01
1168853,Day +6,0.01
1168853,Day +7,0.0
1168871,Day +1,0.02
1168871,Day +2,0.01
1168871,Day +3,0.0
1168871,Day +4,0.01
1168871,Day +5,0.01
1168871,Day +6,0.01
1168871,Day +7,0.0
1169463,Day +1,0.02
1169463,Day +2,0.01
1169463,Day +3,0.0
1169463,Day +4,0.01
1169463,Day +5,0.01
1169463,Day +6,0.01
1169463,Day +7,0.0
1169702,Day +1,0.02
1169702,Day +2,0.01
1169702,Day +3,0.0
1169702,Day +4,0.01
1169702,Day +5,0.01
1169702,Day +6,0.01
1169702,Day +7,0.0
1170102,Day +1,0.02
1170102,Day +2,0.01
1170102,Day +3,0.0
1170102,Day +4,0.01
1170102,Day +5,0.01
1170102,Day +6,0.01
1170102,Day +7,0.0
1170521,Day +1,0.02
1170521,Day +2,0.01
1170521,Day +3,0.0
1170521,Day +4,0.01
1170521,Day +5,0.01
1170521,Day +6,0.01
1170521,Day +7,0.0
1170940,Day +1,0.02
1170940,Day +2,0.01
1170940,Day +3,0.0
1170940,Day +4,0.01
1170940,Day +5,0.01
1170940,Day +6,0.01
1170940,Day +7,0.0
117146,Day +1,0.02
117146,Day +2,0.01
117146,Day +3,0.0
117146,Day +4,0.01
117146,Day +5,0.01
117146,Day +6,0.01
117146,Day +7,0.0
1171506,Day +1,0.02
1171506,Day +2,0.01
1171506,Day +3,0.0
1171506,Day +4,0.01
1171506,Day +5,0.01
1171506,Day +6,0.01
1171506,Day +7,0.0
117158,Day +1,0.02
117158,Day +2,0.01
117158,Day +3,0.0
117158,Day +4,0.01
117158,Day +5,0.01
117158,Day +6,0.01
117158,Day +7,0.0
1172229,Day +1,0.02
1172229,Day +2,0.01
1172229,Day +3,0.0
1172229,Day +4,0.01
1172229,Day +5,0.01
1172229,Day +6,0.01
1172229,Day +7,0.0
1172295,Day +1,0.02
1172295,Day +2,0.01
1172295,Day +3,0.0
1172295,Day +4,0.01
1172295,Day +5,0.01
1172295,Day +6,0.01
1172295,Day +7,0.0
1172523,Day +1,0.02
1172523,Day +2,0.01
1172523,Day +3,0.0
1172523,Day +4,0.01
1172523,Day +5,0.01
1172523,Day +6,0.01
1172523,Day +7,0.0
1017330,Day +1,0.02
1017330,Day +2,0.01
1017330,Day +3,0.0
1017330,Day +4,0.01
1017330,Day +5,0.01
1017330,Day +6,0.01
1017330,Day +7,0.0
1173105,Day +1,0.02
1173105,Day +2,0.01
1173105,Day +3,0.0
1173105,Day +4,0.01
1173105,Day +5,0.01
1173105,Day +6,0.01
1173105,Day +7,0.0
1173748,Day +1,0.02
1173748,Day +2,0.01
1173748,Day +3,0.0
1173748,Day +4,0.01
1173748,Day +5,0.01
1173748,Day +6,0.01
1173748,Day +7,0.0
1174272,Day +1,0.02
1174272,Day +2,0.01
1174272,Day +3,0.0
1174272,Day +4,0.01
1174272,Day +5,0.01
1174272,Day +6,0.01
1174272,Day +7,0.0
1174297,Day +1,0.02
1174297,Day +2,0.01
1174297,Day +3,0.0
1174297,Day +4,0.01
1174297,Day +5,0.01
1174297,Day +6,0.01
1174297,Day +7,0.0
1174363,Day +1,0.02
1174363,Day +2,0.01
1174363,Day +3,0.0
1174363,Day +4,0.01
1174363,Day +5,0.01
1174363,Day +6,0.01
1174363,Day +7,0.0
1174520,Day +1,0.02
1174520,Day +2,0.01
1174520,Day +3,0.0
1174520,Day +4,0.01
1174520,Day +5,0.01
1174520,Day +6,0.01
1174520,Day +7,0.0
1175440,Day +1,0.02
1175440,Day +2,0.01
1175440,Day +3,0.0
1175440,Day +4,0.01
1175440,Day +5,0.01
1175440,Day +6,0.01
1175440,Day +7,0.0
1175585,Day +1,0.02
1175585,Day +2,0.01
1175585,Day +3,0.0
1175585,Day +4,0.01
1175585,Day +5,0.01
1175585,Day +6,0.01
1175585,Day +7,0.0
1175876,Day +1,0.02
1175876,Day +2,0.01
1175876,Day +3,0.0
1175876,Day +4,0.01
1175876,Day +5,0.01
1175876,Day +6,0.01
1175876,Day +7,0.0
117606,Day +1,0.02
117606,Day +2,0.01
117606,Day +3,0.0
117606,Day +4,0.01
117606,Day +5,0.01
117606,Day +6,0.01
117606,Day +7,0.0
1176380,Day +1,0.02
1176380,Day +2,0.01
1176380,Day +3,0.0
1176380,Day +4,0.01
1176380,Day +5,0.01
1176380,Day +6,0.01
1176380,Day +7,0.0
1176817,Day +1,0.02
1176817,Day +2,0.01
1176817,Day +3,0.0
1176817,Day +4,0.01
1176817,Day +5,0.01
1176817,Day +6,0.01
1176817,Day +7,0.0
1176847,Day +1,0.02
1176847,Day +2,0.01
1176847,Day +3,0.0
1176847,Day +4,0.01
1176847,Day +5,0.01
1176847,Day +6,0.01
1176847,Day +7,0.0
1177233,Day +1,0.02
1177233,Day +2,0.01
1177233,Day +3,0.0
1177233,Day +4,0.01
1177233,Day +5,0.01
1177233,Day +6,0.01
1177233,Day +7,0.0
1177428,Day +1,0.02
1177428,Day +2,0.01
1177428,Day +3,0.0
1177428,Day +4,0.01
1177428,Day +5,0.01
1177428,Day +6,0.01
1177428,Day +7,0.0
1177756,Day +1,0.02
1177756,Day +2,0.01
1177756,Day +3,0.0
1177756,Day +4,0.01
1177756,Day +5,0.01
1177756,Day +6,0.01
1177756,Day +7,0.0
1178351,Day +1,0.02
1178351,Day +2,0.01
1178351,Day +3,0.0
1178351,Day +4,0.01
1178351,Day +5,0.01
1178351,Day +6,0.01
1178351,Day +7,0.0
1178401,Day +1,0.02
1178401,Day +2,0.01
1178401,Day +3,0.0
1178401,Day +4,0.01
1178401,Day +5,0.01
1178401,Day +6,0.01
1178401,Day +7,0.0
1178721,Day +1,0.02
1178721,Day +2,0.01
1178721,Day +3,0.0
1178721,Day +4,0.01
1178721,Day +5,0.01
1178721,Day +6,0.01
1178721,Day +7,0.0
1178931,Day +1,0.02
1178931,Day +2,0.01
1178931,Day +3,0.0
1178931,Day +4,0.01
1178931,Day +5,0.01
1178931,Day +6,0.01
1178931,Day +7,0.0
1179845,Day +1,0.02
1179845,Day +2,0.01
1179845,Day +3,0.0
1179845,Day +4,0.01
1179845,Day +5,0.01
1179845,Day +6,0.01
1179845,Day +7,0.0
118062,Day +1,0.02
118062,Day +2,0.01
118062,Day +3,0.0
118062,Day +4,0.01
118062,Day +5,0.01
118062,Day +6,0.01
118062,Day +7,0.0
1180877,Day +1,0.02
1180877,Day +2,0.01
1180877,Day +3,0.0
1180877,Day +4,0.01
1180877,Day +5,0.01
1180877,Day +6,0.01
1180877,Day +7,0.0
1018155,Day +1,0.02
1018155,Day +2,0.01
1018155,Day +3,0.0
1018155,Day +4,0.01
1018155,Day +5,0.01
1018155,Day +6,0.01
1018155,Day +7,0.0
1180966,Day +1,0.02
1180966,Day +2,0.01
1180966,Day +3,0.0
1180966,Day +4,0.01
1180966,Day +5,0.01
1180966,Day +6,0.01
1180966,Day +7,0.0
1181112,Day +1,0.02
1181112,Day +2,0.01
1181112,Day +3,0.0
1181112,Day +4,0.01
1181112,Day +5,0.01
1181112,Day +6,0.01
1181112,Day +7,0.0
1181130,Day +1,0.02
1181130,Day +2,0.01
1181130,Day +3,0.0
1181130,Day +4,0.01
1181130,Day +5,0.01
1181130,Day +6,0.01
1181130,Day +7,0.0
1181458,Day +1,0.02
1181458,Day +2,0.01
1181458,Day +3,0.0
1181458,Day +4,0.01
1181458,Day +5,0.01
1181458,Day +6,0.01
1181458,Day +7,0.0
1181611,Day +1,0.02
1181611,Day +2,0.01
1181611,Day +3,0.0
1181611,Day +4,0.01
1181611,Day +5,0.01
1181611,Day +6,0.01
1181611,Day +7,0.0
11817,Day +1,0.02
11817,Day +2,0.01
11817,Day +3,0.0
11817,Day +4,0.01
11817,Day +5,0.01
11817,Day +6,0.01
11817,Day +7,0.0
1181921,Day +1,0.02
1181921,Day +2,0.01
1181921,Day +3,0.0
1181921,Day +4,0.01
1181921,Day +5,0.01
1181921,Day +6,0.01
1181921,Day +7,0.0
1181984,Day +1,0.02
1181984,Day +2,0.01
1181984,Day +3,0.0
1181984,Day +4,0.01
1181984,Day +5,0.01
1181984,Day +6,0.01
1181984,Day +7,0.0
1182068,Day +1,0.02
1182068,Day +2,0.01
1182068,Day +3,0.0
1182068,Day +4,0.01
1182068,Day +5,0.01
1182068,Day +6,0.01
1182068,Day +7,0.0
1182185,Day +1,0.02
1182185,Day +2,0.01
1182185,Day +3,0.0
1182185,Day +4,0.01
1182185,Day +5,0.01
1182185,Day +6,0.01
1182185,Day +7,0.0
1182414,Day +1,0.02
1182414,Day +2,0.01
1182414,Day +3,0.0
1182414,Day +4,0.01
1182414,Day +5,0.01
1182414,Day +6,0.01
1182414,Day +7,0.0
1182486,Day +1,0.02
1182486,Day +2,0.01
1182486,Day +3,0.0
1182486,Day +4,0.01
1182486,Day +5,0.01
1182486,Day +6,0.01
1182486,Day +7,0.0
1182870,Day +1,0.02
1182870,Day +2,0.01
1182870,Day +3,0.0
1182870,Day +4,0.01
1182870,Day +5,0.01
1182870,Day +6,0.01
1182870,Day +7,0.0
1183380,Day +1,0.02
1183380,Day +2,0.01
1183380,Day +3,0.0
1183380,Day +4,0.01
1183380,Day +5,0.01
1183380,Day +6,0.01
1183380,Day +7,0.0
1183448,Day +1,0.02
1183448,Day +2,0.01
1183448,Day +3,0.0
1183448,Day +4,0.01
1183448,Day +5,0.01
1183448,Day +6,0.01
1183448,Day +7,0.0
11844,Day +1,0.02
11844,Day +2,0.01
11844,Day +3,0.0
11844,Day +4,0.01
11844,Day +5,0.01
11844,Day +6,0.01
11844,Day +7,0.0
1018491,Day +1,0.02
1018491,Day +2,0.01
1018491,Day +3,0.0
1018491,Day +4,0.01
1018491,Day +5,0.01
1018491,Day +6,0.01
1018491,Day +7,0.0
1018533,Day +1,0.02
1018533,Day +2,0.01
1018533,Day +3,0.0
1018533,Day +4,0.01
1018533,Day +5,0.01
1018533,Day +6,0.01
1018533,Day +7,0.0
11846,Day +1,0.02
11846,Day +2,0.01
11846,Day +3,0.0
11846,Day +4,0.01
11846,Day +5,0.01
11846,Day +6,0.01
11846,Day +7,0.0
1184949,Day +1,0.02
1184949,Day +2,0.01
1184949,Day +3,0.0
1184949,Day +4,0.01
1184949,Day +5,0.01
1184949,Day +6,0.01
1184949,Day +7,0.0
1184951,Day +1,0.02
1184951,Day +2,0.01
1184951,Day +3,0.0
1184951,Day +4,0.01
1184951,Day +5,0.01
1184951,Day +6,0.01
1184951,Day +7,0.0
1185037,Day +1,0.02
1185037,Day +2,0.01
1185037,Day +3,0.0
1185037,Day +4,0.01
1185037,Day +5,0.01
1185037,Day +6,0.01
1185037,Day +7,0.0
1185424,Day +1,0.02
1185424,Day +2,0.01
1185424,Day +3,0.0
1185424,Day +4,0.01
1185424,Day +5,0.01
1185424,Day +6,0.01
1185424,Day +7,0.0
1185512,Day +1,0.02
1185512,Day +2,0.01
1185512,Day +3,0.0
1185512,Day +4,0.01
1185512,Day +5,0.01
1185512,Day +6,0.01
1185512,Day +7,0.0
1185559,Day +1,0.02
1185559,Day +2,0.01
1185559,Day +3,0.0
1185559,Day +4,0.01
1185559,Day +5,0.01
1185559,Day +6,0.01
1185559,Day +7,0.0
1185618,Day +1,0.02
1185618,Day +2,0.01
1185618,Day +3,0.0
1185618,Day +4,0.01
1185618,Day +5,0.01
1185618,Day +6,0.01
1185618,Day +7,0.0
1185858,Day +1,0.02
1185858,Day +2,0.01
1185858,Day +3,0.0
1185858,Day +4,0.01
1185858,Day +5,0.01
1185858,Day +6,0.01
1185858,Day +7,0.0
118629,Day +1,0.02
118629,Day +2,0.01
118629,Day +3,0.0
118629,Day +4,0.01
118629,Day +5,0.01
118629,Day +6,0.01
118629,Day +7,0.0
1186925,Day +1,0.02
1186925,Day +2,0.01
1186925,Day +3,0.0
1186925,Day +4,0.01
1186925,Day +5,0.01
1186925,Day +6,0.01
1186925,Day +7,0.0
1187352,Day +1,0.02
1187352,Day +2,0.01
1187352,Day +3,0.0
1187352,Day +4,0.01
1187352,Day +5,0.01
1187352,Day +6,0.01
1187352,Day +7,0.0
1187555,Day +1,0.02
1187555,Day +2,0.01
1187555,Day +3,0.0
1187555,Day +4,0.01
1187555,Day +5,0.01
1187555,Day +6,0.01
1187555,Day +7,0.0
1187779,Day +1,0.02
1187779,Day +2,0.01
1187779,Day +3,0.0
1187779,Day +4,0.01
1187779,Day +5,0.01
1187779,Day +6,0.01
1187779,Day +7,0.0
1187782,Day +1,0.02
1187782,Day +2,0.01
1187782,Day +3,0.0
1187782,Day +4,0.01
1187782,Day +5,0.01
1187782,Day +6,0.01
1187782,Day +7,0.0
1187908,Day +1,0.02
1187908,Day +2,0.01
1187908,Day +3,0.0
1187908,Day +4,0.01
1187908,Day +5,0.01
1187908,Day +6,0.01
1187908,Day +7,0.0
1188641,Day +1,0.02
1188641,Day +2,0.01
1188641,Day +3,0.0
1188641,Day +4,0.01
1188641,Day +5,0.01
1188641,Day +6,0.01
1188641,Day +7,0.0
1188717,Day +1,0.02
1188717,Day +2,0.01
1188717,Day +3,0.0
1188717,Day +4,0.01
1188717,Day +5,0.01
1188717,Day +6,0.01
1188717,Day +7,0.0
1188829,Day +1,0.02
1188829,Day +2,0.01
1188829,Day +3,0.0
1188829,Day +4,0.01
1188829,Day +5,0.01
1188829,Day +6,0.01
1188829,Day +7,0.0
1001947,Day +1,0.02
1001947,Day +2,0.01
1001947,Day +3,0.0
1001947,Day +4,0.01
1001947,Day +5,0.01
1001947,Day +6,0.01
1001947,Day +7,0.0
1189503,Day +1,0.02
1189503,Day +2,0.01
1189503,Day +3,0.0
1189503,Day +4,0.01
1189503,Day +5,0.01
1189503,Day +6,0.01
1189503,Day +7,0.0
1189602,Day +1,0.02
1189602,Day +2,0.01
1189602,Day +3,0.0
1189602,Day +4,0.01
1189602,Day +5,0.01
1189602,Day +6,0.01
1189602,Day +7,0.0
1189665,Day +1,0.02
1189665,Day +2,0.01
1189665,Day +3,0.0
1189665,Day +4,0.01
1189665,Day +5,0.01
1189665,Day +6,0.01
1189665,Day +7,0.0
1190160,Day +1,0.02
1190160,Day +2,0.01
1190160,Day +3,0.0
1190160,Day +4,0.01
1190160,Day +5,0.01
1190160,Day +6,0.01
1190160,Day +7,0.0
1190331,Day +1,0.02
1190331,Day +2,0.01
1190331,Day +3,0.0
1190331,Day +4,0.01
1190331,Day +5,0.01
1190331,Day +6,0.01
1190331,Day +7,0.0
1190623,Day +1,0.02
1190623,Day +2,0.01
1190623,Day +3,0.0
1190623,Day +4,0.01
1190623,Day +5,0.01
1190623,Day +6,0.01
1190623,Day +7,0.0
119079,Day +1,0.02
119079,Day +2,0.01
119079,Day +3,0.0
119079,Day +4,0.01
119079,Day +5,0.01
119079,Day +6,0.01
119079,Day +7,0.0
1019106,Day +1,0.02
1019106,Day +2,0.01
1019106,Day +3,0.0
1019106,Day +4,0.01
1019106,Day +5,0.01
1019106,Day +6,0.01
1019106,Day +7,0.0
1190906,Day +1,0.02
1190906,Day +2,0.01
1190906,Day +3,0.0
1190906,Day +4,0.01
1190906,Day +5,0.01
1190906,Day +6,0.01
1190906,Day +7,0.0
1191541,Day +1,0.02
1191541,Day +2,0.01
1191541,Day +3,0.0
1191541,Day +4,0.01
1191541,Day +5,0.01
1191541,Day +6,0.01
1191541,Day +7,0.0
1191546,Day +1,0.02
1191546,Day +2,0.01
1191546,Day +3,0.0
1191546,Day +4,0.01
1191546,Day +5,0.01
1191546,Day +6,0.01
1191546,Day +7,0.0
1191669,Day +1,0.02
1191669,Day +2,0.01
1191669,Day +3,0.0
1191669,Day +4,0.01
1191669,Day +5,0.01
1191669,Day +6,0.01
1191669,Day +7,0.0
1019194,Day +1,0.02
1019194,Day +2,0.01
1019194,Day +3,0.0
1019194,Day +4,0.01
1019194,Day +5,0.01
1019194,Day +6,0.01
1019194,Day +7,0.0
101920,Day +1,0.02
101920,Day +2,0.01
101920,Day +3,0.0
101920,Day +4,0.01
101920,Day +5,0.01
101920,Day +6,0.01
101920,Day +7,0.0
1192386,Day +1,0.02
1192386,Day +2,0.01
1192386,Day +3,0.0
1192386,Day +4,0.01
1192386,Day +5,0.01
1192386,Day +6,0.01
1192386,Day +7,0.0
1192615,Day +1,0.02
1192615,Day +2,0.01
1192615,Day +3,0.0
1192615,Day +4,0.01
1192615,Day +5,0.01
1192615,Day +6,0.01
1192615,Day +7,0.0
119265,Day +1,0.02
119265,Day +2,0.01
119265,Day +3,0.0
119265,Day +4,0.01
119265,Day +5,0.01
119265,Day +6,0.01
119265,Day +7,0.0
1192726,Day +1,0.02
1192726,Day +2,0.01
1192726,Day +3,0.0
1192726,Day +4,0.01
1192726,Day +5,0.01
1192726,Day +6,0.01
1192726,Day +7,0.0
1193223,Day +1,0.02
1193223,Day +2,0.01
1193223,Day +3,0.0
1193223,Day +4,0.01
1193223,Day +5,0.01
1193223,Day +6,0.0
1193223,Day +7,0.0
1193705,Day +1,0.02
1193705,Day +2,0.01
1193705,Day +3,0.0
1193705,Day +4,0.01
1193705,Day +5,0.01
1193705,Day +6,0.01
1193705,Day +7,0.0
1193771,Day +1,0.02
1193771,Day +2,0.01
1193771,Day +3,0.0
1193771,Day +4,0.01
1193771,Day +5,0.01
1193771,Day +6,0.01
1193771,Day +7,0.0
1193787,Day +1,0.02
1193787,Day +2,0.01
1193787,Day +3,0.0
1193787,Day +4,0.01
1193787,Day +5,0.01
1193787,Day +6,0.01
1193787,Day +7,0.0
1193792,Day +1,0.02
1193792,Day +2,0.01
1193792,Day +3,0.0
1193792,Day +4,0.01
1193792,Day +5,0.01
1193792,Day +6,0.01
1193792,Day +7,0.0
11940,Day +1,0.02
11940,Day +2,0.01
11940,Day +3,0.0
11940,Day +4,0.01
11940,Day +5,0.01
11940,Day +6,0.01
11940,Day +7,0.0
1194716,Day +1,0.02
1194716,Day +2,0.01
1194716,Day +3,0.0
1194716,Day +4,0.01
1194716,Day +5,0.01
1194716,Day +6,0.01
1194716,Day +7,0.0
1194786,Day +1,0.02
1194786,Day +2,0.01
1194786,Day +3,0.0
1194786,Day +4,0.01
1194786,Day +5,0.01
1194786,Day +6,0.01
1194786,Day +7,0.0
1194899,Day +1,0.02
1194899,Day +2,0.01
1194899,Day +3,0.0
1194899,Day +4,0.01
1194899,Day +5,0.01
1194899,Day +6,0.01
1194899,Day +7,0.0
1194999,Day +1,0.02
1194999,Day +2,0.01
1194999,Day +3,0.0
1194999,Day +4,0.01
1194999,Day +5,0.01
1194999,Day +6,0.01
1194999,Day +7,0.0
1195132,Day +1,0.02
1195132,Day +2,0.01
1195132,Day +3,0.0
1195132,Day +4,0.01
1195132,Day +5,0.01
1195132,Day +6,0.01
1195132,Day +7,0.0
1195157,Day +1,0.02
1195157,Day +2,0.01
1195157,Day +3,0.0
1195157,Day +4,0.01
1195157,Day +5,0.01
1195157,Day +6,0.01
1195157,Day +7,0.0
1195752,Day +1,0.02
1195752,Day +2,0.01
1195752,Day +3,0.0
1195752,Day +4,0.01
1195752,Day +5,0.01
1195752,Day +6,0.01
1195752,Day +7,0.0
1196265,Day +1,0.02
1196265,Day +2,0.01
1196265,Day +3,0.0
1196265,Day +4,0.01
1196265,Day +5,0.01
1196265,Day +6,0.01
1196265,Day +7,0.0
1196990,Day +1,0.02
1196990,Day +2,0.01
1196990,Day +3,0.0
1196990,Day +4,0.01
1196990,Day +5,0.01
1196990,Day +6,0.01
1196990,Day +7,0.0
1197042,Day +1,0.02
1197042,Day +2,0.01
1197042,Day +3,0.0
1197042,Day +4,0.01
1197042,Day +5,0.01
1197042,Day +6,0.01
1197042,Day +7,0.0
1197196,Day +1,0.02
1197196,Day +2,0.01
1197196,Day +3,0.0
1197196,Day +4,0.01
1197196,Day +5,0.01
1197196,Day +6,0.01
1197196,Day +7,0.0
1197302,Day +1,0.02
1197302,Day +2,0.01
1197302,Day +3,0.0
1197302,Day +4,0.01
1197302,Day +5,0.01
1197302,Day +6,0.01
1197302,Day +7,0.0
1197327,Day +1,0.02
1197327,Day +2,0.01
1197327,Day +3,0.0
1197327,Day +4,0.01
1197327,Day +5,0.01
1197327,Day +6,0.01
1197327,Day +7,0.0
1198327,Day +1,0.02
1198327,Day +2,0.01
1198327,Day +3,0.0
1198327,Day +4,0.01
1198327,Day +5,0.01
1198327,Day +6,0.01
1198327,Day +7,0.0
1198614,Day +1,0.02
1198614,Day +2,0.01
1198614,Day +3,0.0
1198614,Day +4,0.01
1198614,Day +5,0.01
1198614,Day +6,0.01
1198614,Day +7,0.0
119873,Day +1,0.02
119873,Day +2,0.01
119873,Day +3,0.0
119873,Day +4,0.01
119873,Day +5,0.01
119873,Day +6,0.01
119873,Day +7,0.0
1019949,Day +1,0.02
1019949,Day +2,0.01
1019949,Day +3,0.0
1019949,Day +4,0.01
1019949,Day +5,0.01
1019949,Day +6,0.01
1019949,Day +7,0.0
1199016,Day +1,0.02
1199016,Day +2,0.01
1199016,Day +3,0.0
1199016,Day +4,0.01
1199016,Day +5,0.01
1199016,Day +6,0.01
1199016,Day +7,0.0
1199107,Day +1,0.02
1199107,Day +2,0.01
1199107,Day +3,0.0
1199107,Day +4,0.01
1199107,Day +5,0.01
1199107,Day +6,0.01
1199107,Day +7,0.0
1199124,Day +1,0.02
1199124,Day +2,0.01
1199124,Day +3,0.0
1199124,Day +4,0.01
1199124,Day +5,0.01
1199124,Day +6,0.01
1199124,Day +7,0.0
1199328,Day +1,0.02
1199328,Day +2,0.01
1199328,Day +3,0.0
1199328,Day +4,0.01
1199328,Day +5,0.01
1199328,Day +6,0.01
1199328,Day +7,0.0
1019998,Day +1,0.02
1019998,Day +2,0.01
1019998,Day +3,0.0
1019998,Day +4,0.01
1019998,Day +5,0.01
1019998,Day +6,0.01
1019998,Day +7,0.0
1200048,Day +1,0.02
1200048,Day +2,0.01
1200048,Day +3,0.0
1200048,Day +4,0.01
1200048,Day +5,0.01
1200048,Day +6,0.01
1200048,Day +7,0.0
120011,Day +1,0.02
120011,Day +2,0.01
120011,Day +3,0.0
120011,Day +4,0.01
120011,Day +5,0.01
120011,Day +6,0.01
120011,Day +7,0.0
1200146,Day +1,0.02
1200146,Day +2,0.01
1200146,Day +3,0.0
1200146,Day +4,0.01
1200146,Day +5,0.01
1200146,Day +6,0.01
1200146,Day +7,0.0
1200561,Day +1,0.02
1200561,Day +2,0.01
1200561,Day +3,0.0
1200561,Day +4,0.01
1200561,Day +5,0.01
1200561,Day +6,0.01
1200561,Day +7,0.0
1020075,Day +1,0.02
1020075,Day +2,0.01
1020075,Day +3,0.0
1020075,Day +4,0.01
1020075,Day +5,0.01
1020075,Day +6,0.01
1020075,Day +7,0.0
1020076,Day +1,0.02
1020076,Day +2,0.01
1020076,Day +3,0.0
1020076,Day +4,0.01
1020076,Day +5,0.01
1020076,Day +6,0.01
1020076,Day +7,0.0
1200927,Day +1,0.02
1200927,Day +2,0.01
1200927,Day +3,0.0
1200927,Day +4,0.01
1200927,Day +5,0.02
1200927,Day +6,0.0
1200927,Day +7,0.0
1201263,Day +1,0.02
1201263,Day +2,0.01
1201263,Day +3,0.0
1201263,Day +4,0.01
1201263,Day +5,0.01
1201263,Day +6,0.01
1201263,Day +7,0.0
1201432,Day +1,0.02
1201432,Day +2,0.01
1201432,Day +3,0.0
1201432,Day +4,0.01
1201432,Day +5,0.02
1201432,Day +6,0.0
1201432,Day +7,0.0
1020181,Day +1,0.02
1020181,Day +2,0.01
1020181,Day +3,0.0
1020181,Day +4,0.01
1020181,Day +5,0.01
1020181,Day +6,0.01
1020181,Day +7,0.0
1201710,Day +1,0.02
1201710,Day +2,0.01
1201710,Day +3,0.0
1201710,Day +4,0.01
1201710,Day +5,0.01
1201710,Day +6,0.0
1201710,Day +7,0.0
120179,Day +1,0.02
120179,Day +2,0.01
120179,Day +3,0.0
120179,Day +4,0.01
120179,Day +5,0.01
120179,Day +6,0.01
120179,Day +7,0.0
1202067,Day +1,0.02
1202067,Day +2,0.01
1202067,Day +3,0.0
1202067,Day +4,0.01
1202067,Day +5,0.01
1202067,Day +6,0.01
1202067,Day +7,0.0
1202072,Day +1,0.02
1202072,Day +2,0.01
1202072,Day +3,0.0
1202072,Day +4,0.01
1202072,Day +5,0.01
1202072,Day +6,0.01
1202072,Day +7,0.0
1202122,Day +1,0.02
1202122,Day +2,0.01
1202122,Day +3,0.0
1202122,Day +4,0.01
1202122,Day +5,0.01
1202122,Day +6,0.01
1202122,Day +7,0.0
1202231,Day +1,0.02
1202231,Day +2,0.01
1202231,Day +3,0.0
1202231,Day +4,0.01
1202231,Day +5,0.01
1202231,Day +6,0.01
1202231,Day +7,0.0
1202496,Day +1,0.02
1202496,Day +2,0.01
1202496,Day +3,0.0
1202496,Day +4,0.01
1202496,Day +5,0.01
1202496,Day +6,0.01
1202496,Day +7,0.0
1203027,Day +1,0.02
1203027,Day +2,0.01
1203027,Day +3,0.0
1203027,Day +4,0.01
1203027,Day +5,0.01
1203027,Day +6,0.01
1203027,Day +7,0.0
1203049,Day +1,0.02
1203049,Day +2,0.01
1203049,Day +3,0.0
1203049,Day +4,0.01
1203049,Day +5,0.01
1203049,Day +6,0.01
1203049,Day +7,0.0
1203174,Day +1,0.02
1203174,Day +2,0.01
1203174,Day +3,0.0
1203174,Day +4,0.01
1203174,Day +5,0.01
1203174,Day +6,0.01
1203174,Day +7,0.0
1203521,Day +1,0.02
1203521,Day +2,0.01
1203521,Day +3,0.0
1203521,Day +4,0.01
1203521,Day +5,0.01
1203521,Day +6,0.01
1203521,Day +7,0.0
120366,Day +1,0.02
120366,Day +2,0.01
120366,Day +3,0.0
120366,Day +4,0.01
120366,Day +5,0.01
120366,Day +6,0.01
120366,Day +7,0.0
1203732,Day +1,0.02
1203732,Day +2,0.01
1203732,Day +3,0.0
1203732,Day +4,0.01
1203732,Day +5,0.01
1203732,Day +6,0.01
1203732,Day +7,0.0
1203823,Day +1,0.02
1203823,Day +2,0.01
1203823,Day +3,0.0
1203823,Day +4,0.01
1203823,Day +5,0.01
1203823,Day +6,0.01
1203823,Day +7,0.0
1203868,Day +1,0.02
1203868,Day +2,0.01
1203868,Day +3,0.0
1203868,Day +4,0.01
1203868,Day +5,0.01
1203868,Day +6,0.01
1203868,Day +7,0.0
1204026,Day +1,0.02
1204026,Day +2,0.01
1204026,Day +3,0.0
1204026,Day +4,0.01
1204026,Day +5,0.01
1204026,Day +6,0.01
